Src Bytes,Dst Bytes,Urgent,Num Failed Logins,Root Shell,Num Shells,Is Hot Logins,Is Guest Login,Diff Srv Rate,Srv Diff Host Rate,Dst Host Same Src Port Rate,Dst Host Srv Diff Host Rate,Difficulty Level,http,eco_i,ftp,pop_3,http_8001,aol,http_2784,harvest,imap4,SF,SH,OTH,Class
165,28382,0,0,0,0,0,0,0,0,0.02,0.03,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
147,105,0,0,0,0,0,0,0,0,0.96,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
7045,0,0,0,0,0,0,0,0,0,1,0.157282555,10,0,0,0,0,0,0,0,0,0,1,0,0,R2L
241,468,0,0,0,0,0,0,0,0.09,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
49.57584559,49.57584559,0,0,0,0,0,0,0,0,0.01,0,14.71207721,0,0,0,0,0,0,0,0,0,1,0,0,R2L
334,0,0,0,0,0,0,0,0,0,1,0.042596508,9,0,0,0,0,0,0,0,0,0,1,0,0,R2L
297,655,0,0,0,0,0,0,0,0.13,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
18,0,0,0,0,0,0,0,0,0,1,1,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
0,0,0,0,0,0,0,0,0.07,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
1113,327,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
30,93,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,1,0,0,R2L
8,0,0,0,0,0,0,0,0,0.922484723,1,0.5,15,0,1,0,0,0,0,0,0,0,1,0,0,U2R
334,0,0,0,0,0,0,0,0,0,1,0.13,11,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,Probe
0,44,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,DoS
44,44,0,0,0,0,0,0,0,0.01,0.01,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Normal
1,15,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
307.1673022,5776.660423,0,0,0.870162329,0,0,0,0,0,0.129837671,0,9.389513013,0,0,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
2599,293,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,DoS
18,0,0,0,0,0,0,0,0,1,1,0.25,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
126,174,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,R2L
32,93,0,0,0,0,0,0,0,0,0.050330086,0.090495129,7,0,0,0,1,0,0,0,0,0,1,0,0,R2L
1031,326,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
14305,1369,0,0,0,0,0,0,0,0,0.01,0.01,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
8,0,0,0,0,0,0,0,0,1,1,0.5,16,0,1,0,0,0,0,0,0,0,1,0,0,U2R
36177.49607,522811.7318,0,0,0,0,0,0,0,0,0.926526063,0,3.888146485,0,0,0,0,0,0,0,0,0,0.91925941,0,0,R2L
1858,516,0,0,0,0,0,0,0,1,0.01,0.01,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
125.233159,174,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.07,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
44,115,0,0,0,0,0,0,0,1,0.01,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Normal
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.07,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
332,2232,0,0,0,0,0,0,0,0,0.25,0.05,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
225,1406,0,0,0,0,0,0,0,0.12,0.01,0.02,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
334,0,0,0,0,0,0,0,0,0,1,0.11,11,0,0,0,0,0,0,0,0,0,1,0,0,R2L
244,3252,0,0,0,0,0,0,0,0,0.03,0.01,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
253,4561,0,0,0,0,0,0,0,0.5,0.01,0.01,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
8,0,0,0,0,0,0,0,0,1,1,0.51,16,0,1,0,0,0,0,0,0,0,1,0,0,U2R
233,11900,0,0,0,0,0,0,0,0,0.04,0.01,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.08,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
271,272,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
196,11034,0,0,0,0,0,0,0,0,0.14,0.05,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
347,1417,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,Probe
0,0,0,0,0,0,0,0,0.06,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
2902.997441,4750.320199,0,0,0.081473736,0,0,0,0,0,0.081473736,0,1.162947473,0,0,0,0,0,0,0,0,0,1,0,0,U2R
9,366,0,0,0,0,0,0,0,0,0.01,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
1,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Probe
0,0,0,0,0,0,0,0,0.06,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.07,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
168.5322215,539.2393309,0,0,0,0,0.779916361,0,0,0,0.779916361,0,5.559832721,0,0,1,0,0,0,0,0,0,1,0,0,U2R
325,2914,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
1363,0,0,0,0,0,0,0,0.18,0,0.39,0,17,0,0,0,0,0,0,0,0,0,1,0,0,Normal
264.7914223,6057.976382,0,0,0,0,0,0,0,0,1,0.208287426,11.83094613,0,0,0,0,0,0,0,0,0,1,0,0,U2R
12,0,0,0,0,0,0,0,0,0,0.867816294,0.22,6,0,0,0,0,0,0,0,0,0,1,0,0,R2L
2969.154541,4099.389803,1.166901288,0,1,0,0,0,0,0,0.064179571,0,1.833098712,0,0,0,0,0,0,0,0,0,1,0,0,U2R
286,659,0,0,0,0,0,0,0,0,0.01,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
28,0,0,0,0,0,0,0,0,0,0.29,0,11,0,0,0,0,0,0,0,0,0,1,0,0,DoS
233,8378,0,0,0,0,0,0,0,1,0.02,0.08,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.05,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
18,0,0,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
306,7933,0,0,0,0,0,0,0,0,0.02,0.04,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
105,146,0,0,0,0,0,0,0.073885421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,R2L
215,0,0,0,0,0,0,0,0,0,0.85,0,13,0,0,0,0,0,0,0,0,0,1,0,0,Probe
121,174,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,R2L
218,483,0,0,0,0,0,0,0,0.23,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.06,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
1,0,0,0,0,0,0,0,0.43,0,0.27,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Probe
0,44,0,0,0,0,0,0,0.38836396,1,0.168443568,0.042232721,12,0,0,0,0,0,0,0,0,1,0,0,0,Probe
1008,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0,DoS
42,0,0,0,0,0,0,0,0,0,0.001593992,0,15,0,0,0,0,0,0,0,0,0,1,0,0,R2L
43.47455766,0,0,0,0,0,0,0,0,0,0.01,0,14,0,0,0,0,0,0,0,0,0,1,0,0,R2L
162,599,0,0,0,0,0,1,0,0,0,0,13,0,0,1,0,0,0,0,0,0,1,0,0,R2L
226,4624,0,0,0,0,0,0,0,0,0.01,0.08,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
8,0,0,0,0,0,0,0,0,1,1,0.52,16,0,1,0,0,0,0,0,0,0,1,0,0,Probe
0,0,0,0,0,0,0,0,0,0,0.553882695,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Probe
0,0,0,0,0,0,0,0,0.06,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
334,0,0,0,0,0,0,0,0,0,1,0.001461389,9,0,0,0,0,0,0,0,0,0,1,0,0,R2L
8,0,0,0,0,0,0,0,0,1,1,0.26,16,0,1,0,0,0,0,0,0,0,1,0,0,Probe
1,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Probe
0,0,0,0,0,0,0,0,0.06,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
18,0,0,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
31,93,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,1,0,0,R2L
2402,3874.503803,0,0,1,0,0,0,0,0,0.651512485,0.479869381,2.959738762,0,0,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.06,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
203,15171,0,0,0,0,0,0,0,0.1,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
42,42,0,0,0,0,0,0,0,0.29,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
32,93,0,0,0,0,0,0,0,0,0.01,0.02,7,0,0,0,1,0,0,0,0,0,1,0,0,R2L
27,93,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,1,0,0,R2L
1266.449695,2451,0,0,0,0,0,1,0,0,0.01,0,4.550304803,0,0,1,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0,0,0.489122146,0,17,0,0,0,0,0,0,0,0,0,0,0,0,Probe
45,111,0,0,0,0,0,0,0,0.01,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,Normal
6,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,Probe
46,131,0,0,0,0,0,0,0,0.01,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,Normal
85704,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,DoS
18,0,0,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
207,821,0,0,0,0,0,0,0,0.22,0.03,0.05,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
105,145,0,0,0,0,0,0,0,0,0.000157868,0,3,0,0,0,0,0,0,0,0,0,1,0,0,R2L
310,971,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
54540,8314,0,0,0,0,0,0,0,0,0.01,0,11,1,0,0,0,0,0,0,0,0,1,0,0,DoS
0,0,0,0,0,0,0,0,0.07,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
8,0,0,0,0,0,0,0,0,1,1,0.53,16,0,1,0,0,0,0,0,0,0,1,0,0,Probe
54,51,0,0,0,0,0,0,0,0,0.83,0,17,0,0,0,0,0,0,0,0,0,1,0,0,Normal
125,174,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,R2L
26,93,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,1,0,0,R2L
326,982,0,0,0,0,0,0,0,0,0.01,0.05,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
18,0,0,0,0,0,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,0,1,0,0,U2R
242,9284,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
334,0,0,0,0,0,0,0,0,0,0.40233352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.07,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
224,4794,0,0,0,0,0,0,0,0,0.07,0.06,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
75.75149316,187.5548919,0,0.715319254,0,0,0,0,0,0,0.01138723,0,4.284680746,0,0,0.284680746,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.05,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
26,93,0,0,0,0,0,0,0,0,0.093762274,0.211286821,6,0,0,0,1,0,0,0,0,0,1,0,0,R2L
105,0,0,0,0,0,0,0,0,0,0.01,0,19,0,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.06,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
211,765,0,0,0,0,0,0,0,0,0.01,0.05,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
252,1597,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
76.53776802,221.5571028,0,0,0,0,0,0,0,0,0.013462232,0,3.009667399,0,0,0.3365558,0,0,0,0,0,0,1,0,0,U2R
1,0,0,0,0,0,0,0,0.092912748,0,0.147087252,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Probe
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
321,741,0,0,0,0,0,0,0,0.07,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.05,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
334,0,0,0,0,0,0,0,0,0,1,0.15,13,0,0,0,0,0,0,0,0,0,1,0,0,R2L
203,0,0,0,0,0,0,0,0,0,0.51,0,20,0,0,0,0,0,0,0,0,0,1,0,0,Normal
104.377066,564.3464406,0,0,0,0,0.270227937,0,0,0,0.089175219,0,4.270227937,0,0,1,0,0,0,0,0,0,1,0,0,U2R
173,12382,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
26,93,0,0,0,0,0,0,0,0,0.045377169,0.083065754,6,0,0,0,1,0,0,0,0,0,1,0,0,R2L
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
1,0,0,0,0,0,0,0,0.354837138,0,0.496140036,0,19,0,0,0,0,0,0,0,0,0,1,0,0,Probe
123,174,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,R2L
283618,0,0,0,0,0,0,0,0,0,1,0.14,16,0,0,0,0,0,0,0,0,0,1,0,0,R2L
218,759,0,0,0,0,0,0,0,0,0.01,0.01,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
335,365,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.06,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,DoS
283618,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0,R2L
18,0,0,0,0,0,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,0,1,0,0,U2R
120,174,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,36,0,0,0,0,0,0,1,1,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,Probe
0,0,0,0,0,0,0,0,0.06,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,R2L
7045,0,0,0,0,0,0,0,0,0,1,0.122226187,8,0,0,0,0,0,0,0,0,0,1,0,0,R2L
147,105,0,0,0,0,0,0,0.67,0,0.86,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
28,93,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
7045,0,0,0,0,0,0,0,0,0,1,0.111931152,8,0,0,0,0,0,0,0,0,0,1,0,0,R2L
334,0,0,0,0,0,0,0,0,0,1,0.13,12,0,0,0,0,0,0,0,0,0,1,0,0,R2L
347,753,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.06,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
1,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Probe
8,0,0,0,0,0,0,0,0,1,1,0.5,16,0,1,0,0,0,0,0,0,0,1,0,0,Probe
0,0,0,0,0,0,0,0,0,1,1,0.15,21,1,0,0,0,0,0,0,0,0,0,0,0,Normal
0,84.37683873,0,0,0,0,0,0,0,0,0.17,0.031158063,1.376838734,0,0,0,0,0,0,0,0,0,1,0,0,Probe
56504,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,DoS
122,174,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,R2L
8,0,0,0,0,0,0,0,0,1,1,0.515034368,16,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,44,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,DoS
1063,327,0,0,0,0,0,0,0,0,0.01,0.02,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,1,0.87,0.01,0.02,15,0,0,0,0,0,0,0,0,0,0,0,0,Probe
18,0,0,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
128,174,0,1,0,0,0,0,0,0,0,0,14.74823724,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.05,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,DoS
860.7044778,0,0,0,0,0,0,0,0,0,1,0.028035118,13.84424935,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
54540,8314,0,0,0,0,0,0,0,0,0.12,0,9,1,0,0,0,0,0,0,0,0,1,0,0,DoS
30,93,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.06,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
162,599,0,0,0,0,0,1,0,0,0,0,15,0,0,1,0,0,0,0,0,0,1,0,0,R2L
18,0,0,0,0,0,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.07,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
286,2031,0,0,0,0,0,0,0,0,0.14,0.04,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
30,217,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,R2L
8,0,0,0,0,0,0,0,0,1,1,0.504087465,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
302,307,0,0,0,0,0,0,0,0,0.01,0.02,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.05,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
117.6845646,1354.836776,0,0,0,0,0,0,0,0,0.044381214,0,2.945234828,0,0,0,0,0,0,0,0,0,1,0,0,U2R
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0,0,0.6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Probe
8,0,0,0,0,0,0,0,0,1,1,0.5,16,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.06,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
334,0,0,0,0,0,0,0,0,0,1,0.061852782,10,0,0,0,0,0,0,0,0,0,1,0,0,R2L
230,2698,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0.06,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
268.0561762,2362.258538,0,0,1,1,0,0,0,0,0.000561762,0,5.662942834,0,0,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
338,664,0,0,0,0,0,0,0,0,0.01,0.07,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
20,0,0,0,0,0,0,0,0,1,1,0.25,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Probe
229.0148264,657.2998433,0,0,0,0,0,0,0,0,0.434720046,0,1.738880185,0,0,1,0,0,0,0,0,0,1,0,0,U2R
57184,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,DoS
361,858,0,0,0,0,0,0,0,0.2,0.04,0.01,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
158,597,0,0,0,0,0,1,0.367314735,0,0,0,15,0,0,1,0,0,0,0,0,0,1,0,0,R2L
18,0,0,0,0,0,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.545763779,0,0.19,0,18,0,0,0,0,0,0,0,0,0,0,0,0,Probe
151,14165,0,0,0,0,0,0,0,0.43,0.2,0.04,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
286,4408,0,0,0,0,0,0,0,0,0.06,0.05,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
206,1074,0,0,0,0,0,0,0,0.11,0.01,0.03,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
30,93,0,0,0,0,0,0,0,0.543865868,0,0,15,0,0,0,1,0,0,0,0,0,1,0,0,R2L
30,93,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,1,0,0,R2L
147,105,0,0,0,0,0,0,0,0,0.87,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
8,0,0,0,0,0,0,0,0,1,1,0.5,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
2194619,0,0,0,0,0,0,0,0,0,0.3,0.04,19,0,0,0,0,0,0,0,0,0,1,0,0,Normal
749,0,0,0,0,0,0,0,0,0,0.23,0,17,0,0,0,0,0,0,0,0,0,1,0,0,Normal
765,279,0,0,0,0,0,0,0,0,0,0.02,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
341,5468,0,0,0,0,0,0,0,0.12,0.04,0.01,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
18,0,0,0,0,0,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,0,1,0,0,U2R
282,1245,0,0,0,0,0,0,0,0,0.11,0.04,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
1198.111269,2448.111269,0,0,0,0,0,1,0,0,0,0,7.555634274,0,0,1,0,0,0,0,0,0,1,0,0,R2L
45,45,0,0,0,0,0,0,0,0.01,0.01,0,20,0,0,0,0,0,0,0,0,0,1,0,0,Normal
344,398,0,0,0,0,0,0,0,0.11,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
160,597,0,0,0,0,0,1,0.342389127,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,R2L
1032,0,0,0,0,0,0,0,0,0,0.25,0,18,0,0,0,0,0,0,0,0,0,1,0,0,DoS
8,0,0,0,0,0,0,0,0,1,1,0.5,15,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.05,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,Probe
18,0,0,0,0,0,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,5020,0,0,0,0,0,0,0,0,1,0.002865781,10,0,0,0,0,0,0,0,0,0,1,0,0,U2R
351,9114,0,0,0,0,0,0,0,0,0.03,0.03,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,Probe
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
160.8930234,2929.283624,0.705838077,0,0,0.588323846,0,0,0,0,0,0,7.05838077,0,0,0,0,0,0,0,0,0,1,0,0,R2L
32,93,0,0,0,0,0,0,0,0,0.059394045,0.104091067,7,0,0,0,1,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.06,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
2450.998067,18278.91065,0,0,1,0.838193803,0,0,0,0,0.170188135,0.050291628,0.485418592,0,0,0,0,0,0,0,0,0,1,0,0,U2R
0,44,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,DoS
